time,loc,image_id,sat_id,area_km2,area_km2_outlier_iqr,area_km2_outlier_zscore,area_km2_outlier_mad,area_km2_zscore,area_km2_mad_score
2022-10-17 06:17:37.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20221017T061737_20221017T061802_045478_057029_6048,S1_GRD,1.5335,1,0,1,2.2812247486745374,3.636541326067208
2018-10-14 06:17:24.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20181014T061724_20181014T061749_024128_02A35C_1C13,S1_GRD,1.4959,1,0,1,2.444040616252502,3.8668882833787435
2022-11-11 18:04:09.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20221111T180409_20221111T180434_045850_057C41_83E2,S1_GRD,1.4845,1,0,1,2.4934050016351827,3.9367275204359644
2022-09-12 18:04:09.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20220912T180409_20220912T180434_044975_055F7E_5DB1,S1_GRD,1.4346,1,0,1,2.709482442915512,4.24242733878292
2024-01-17 18:04:11.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240117T180411_20240117T180436_052150_064DBD_15FF,S1_GRD,1.4126,1,0,1,2.804747046285598,4.377204813805627
2015-01-16 18:03:05.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20150116T180305_20150116T180330_004200_005194_8EB2,S1_GRD,1.4074,1,0,1,2.827264134354891,4.409061307901904
2018-10-14 06:17:13.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20181014T061713_20181014T061738_024128_02A35C_1673,S1_GRD,1.3809,1,0,1,2.942014679323403,4.5714069028156175
2018-03-01 18:03:27.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20180301T180327_20180301T180352_020825_023B56_2551,S1_GRD,1.29,1,1,1,3.33563069961162,5.128282924613983
2016-01-10 06:17:03.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20160110T061703_20160110T061728_009428_00DA93_1252,S1_GRD,1.2551,1,1,1,3.486755002230528,5.342089009990913
2018-04-06 18:03:28.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20180406T180328_20180406T180353_021350_024BE9_AD31,S1_GRD,1.2208,1,1,1,3.635281179302979,5.552219346049041
2016-11-30 18:03:21.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20161130T180321_20161130T180346_014175_016E56_0170,S1_GRD,1.1964,1,1,1,3.740938284858893,5.701699818346953
2016-11-05 06:16:57.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20161105T061657_20161105T061722_013803_0162E1_2E6A,S1_GRD,1.1873,1,1,1,3.780343188980155,5.757448683015435
2021-11-27 06:17:30.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20211127T061730_20211127T061755_040753_04D62E_B992,S1_GRD,1.1631,1,1,1,3.8851342526872488,5.905703905540413
2020-12-27 18:03:56.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20201227T180356_20201227T180421_035875_043370_D218,S1_GRD,1.0964,1,1,1,4.1739592092683715,6.3143247048138
2020-10-03 06:17:25.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20201003T061725_20201003T061750_034628_040844_290D,S1_GRD,1.0386,1,1,1,4.424245303577051,6.668421889191639
2015-05-04 18:03:14.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20150504T180314_20150504T180339_005775_0076AE_3DD5,S1_GRD,1.0373,1,1,1,4.429874575594374,6.6763860127157075
2014-11-28 06:16:55.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20141128T061655_20141128T061720_003478_004143_BA81,S1_GRD,0.9378,1,1,1,4.860730395381806,7.2859477747502215
2024-11-24 18:04:09.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20241124T180409_20241124T180434_056700_06F516_1397,S1_GRD,0.8291,1,1,1,5.33142414021491,7.951871026339685
2019-12-21 18:03:44.000000,1255,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20191221T180344_20191221T180409_030450_037C45_950C,S1_GRD,0.6744,1,1,1,6.001307510276375,8.8996017257039
2017-11-17 18:17:55.000000,1256,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20171117T181755_20171117T181820_008325_00EBBA_D0D2,S1_GRD,11.9807,1,1,1,8.361820493067738,9.762633291614518
2024-09-29 06:27:13.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240929T062713_20240929T062738_055876_06D45D_2F72,S1_GRD,7.3083,1,1,1,4.687975893323254,5.610688360450563
2024-10-11 06:27:13.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20241011T062713_20241011T062738_056051_06DB40_EA8E,S1_GRD,7.1619,1,1,1,4.572863563599218,5.480595744680851
2023-09-11 06:27:16.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230911T062716_20230911T062741_050276_060D5E_4EEC,S1_GRD,6.908,1,1,1,4.373225445314156,5.2549774718398
2021-06-29 06:27:01.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210629T062701_20210629T062726_038551_048C97_656D,S1_GRD,6.1873,1,1,1,3.806548833072941,4.614555694618272
2024-09-05 06:27:12.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240905T062712_20240905T062737_055526_06C681_A073,S1_GRD,6.1778,1,1,1,3.799079112223363,4.606113892365458
2024-07-31 06:27:11.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240731T062711_20240731T062736_055001_06B34D_57CF,S1_GRD,6.1286,1,1,1,3.7603938210865957,4.562394242803504
2024-09-17 06:27:13.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240917T062713_20240917T062738_055701_06CD6F_1864,S1_GRD,6.1026,1,1,1,3.739950374550906,4.539290362953691
2024-07-07 06:27:12.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240707T062712_20240707T062737_054651_06A726_5C28,S1_GRD,6.0453,1,1,1,3.694896163531867,4.48837296620776
2021-09-09 06:27:05.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210909T062705_20210909T062730_039601_04AE5A_53DA,S1_GRD,5.8665,1,1,1,3.5543081542787394,4.329489361702128
2024-08-12 06:27:11.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240812T062711_20240812T062736_055176_06B977_2A31,S1_GRD,5.6791,1,1,1,3.4069580819407297,4.162963704630788
2024-08-24 06:27:12.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240824T062712_20240824T062737_055351_06BFF5_DAC1,S1_GRD,5.6685,1,1,1,3.39862344604541,4.153544430538172
2021-08-04 06:27:03.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210804T062703_20210804T062728_039076_049C51_2EEF,S1_GRD,5.6506,1,1,1,3.384548919391993,4.13763829787234
2021-08-28 06:27:04.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210828T062704_20210828T062729_039426_04A847_47B0,S1_GRD,5.5566,1,1,1,3.310637997301423,4.054108886107635
2024-10-10 18:27:21.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20241010T182721_20241010T182746_056044_06DAFB_2EFF,S1_GRD,5.5353,1,1,1,3.293890096870262,4.035181476846057
2023-09-23 06:27:17.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230923T062717_20230923T062742_050451_061351_5549,S1_GRD,5.522,1,1,1,3.283432487680851,4.023362953692115
2022-09-28 06:27:12.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20220928T062712_20220928T062737_045201_05670B_7067,S1_GRD,5.488,1,1,1,3.256698749903411,3.9931501877346687
2023-06-19 06:27:12.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230619T062712_20230619T062737_049051_05E600_4EF1,S1_GRD,5.4278,1,1,1,3.209364308309237,3.939655819774719
2022-09-16 06:27:11.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20220916T062711_20220916T062736_045026_05612A_E669,S1_GRD,5.4258,1,1,1,3.207791735498799,3.9378785982478095
2021-08-16 06:27:04.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210816T062704_20210816T062729_039251_04A254_C4F3,S1_GRD,5.4154,1,1,1,3.1996143568845232,3.928637046307885
2024-07-19 06:27:12.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240719T062712_20240719T062737_054826_06AD33_E06D,S1_GRD,5.3315,1,1,1,3.133644927486663,3.8540826032540676
2023-03-03 06:27:08.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230303T062708_20230303T062733_047476_05B32E_DE9F,S1_GRD,5.327,1,1,1,3.130106638663178,3.850083854818523
2024-06-25 06:27:13.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240625T062713_20240625T062738_054476_06A10F_F4FF,S1_GRD,5.3054,1,1,1,3.1131228523104513,3.8308898623279095
2024-09-28 18:27:21.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240928T182721_20240928T182746_055869_06D416_20C6,S1_GRD,5.2848,1,1,1,3.096925352362943,3.8125844806007505
2024-10-23 06:27:13.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20241023T062713_20241023T062738_056226_06E22C_93FA,S1_GRD,5.2716,1,1,1,3.086546371814055,3.8008548185231543
2021-06-17 06:27:00.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210617T062700_20210617T062725_038376_048753_D11A,S1_GRD,5.2548,1,1,1,3.0733367602063786,3.785926157697122
2021-07-23 06:27:03.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210723T062703_20210723T062728_038901_049714_3011,S1_GRD,5.2028,1,1,1,3.032449867134999,3.739718397997497
2019-03-24 06:26:44.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20190324T062644_20190324T062709_026476_02F70E_AAC3,S1_GRD,5.0805,1,0,1,2.9362870397767353,3.6310413016270333
2022-11-03 06:27:11.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20221103T062711_20221103T062736_045726_0577FB_55DD,S1_GRD,5.0453,1,0,1,2.9086097583130326,3.5997622027534417
2021-09-21 06:27:05.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210921T062705_20210921T062730_039776_04B450_4E1B,S1_GRD,5.0126,1,0,1,2.8828981928623767,3.5707046307884855
2021-07-11 06:27:02.000000,1256,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210711T062702_20210711T062727_038726_0491D7_A33C,S1_GRD,4.994,1,0,1,2.868273265725306,3.5541764705882355
2016-04-18 17:46:27.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20160418T174627_20160418T174652_010879_0104AC_BCD0,S1_GRD,1.7191,1,1,1,4.701197984177429,8.854345454545438
2023-04-12 05:53:03.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230412T055303_20230412T055328_048059_05C6E8_EA7E,S1_GRD,1.556,1,1,1,3.552333354091026,6.631902020202008
2021-04-16 17:46:59.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210416T174659_20210416T174724_037479_046B32_37C5,S1_GRD,1.5301,1,1,1,3.369895623133099,6.278981818181807
2016-04-06 17:46:21.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20160406T174621_20160406T174646_010704_00FF62_14BF,S1_GRD,1.519,1,1,1,3.2917080241511294,6.12773030303029
2023-04-06 17:47:10.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230406T174710_20230406T174735_047979_05C431_FDB1,S1_GRD,1.4905,1,1,1,3.0909560808190486,5.739381818181807
2021-04-16 05:52:26.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20210416T055226_20210416T055251_026488_03298E_7488,S1_GRD,1.4735,1,0,1,2.9712093076034214,5.5077353535353435
2016-04-12 05:52:24.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20160412T055224_20160412T055249_010784_0101DB_9B9C,S1_GRD,1.4692,1,0,1,2.940920417907704,5.449142424242415
2019-04-15 05:52:14.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20190415T055214_20190415T055239_015813_01DB04_F76A,S1_GRD,1.4665,1,0,1,2.921901812749927,5.412351515151504
2023-04-18 17:47:10.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230418T174710_20230418T174735_048154_05CA1E_B4F8,S1_GRD,1.4563,1,0,1,2.850053748820551,5.2733636363636265
2023-04-25 17:39:08.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230425T173908_20230425T173933_048256_05CD81_531A,S1_GRD,1.4563,1,0,1,2.850053748820551,5.2733636363636265
2023-04-17 06:01:12.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230417T060112_20230417T060137_048132_05C95E_D349,S1_GRD,1.454,1,0,1,2.83385271479726,5.2420232323232225
2021-04-22 17:46:10.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20210422T174610_20210422T174635_026583_032CA4_C228,S1_GRD,1.4434,1,0,1,2.759187079733399,5.097584848484839
2022-01-23 05:52:57.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20220123T055257_20220123T055322_041584_04F239_0314,S1_GRD,1.4205,1,0,1,2.5978811322841127,4.785543434343427
2023-04-13 17:39:08.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230413T173908_20230413T173933_048081_05C7A1_510A,S1_GRD,1.4115,1,0,1,2.5344857817581916,4.662907070707062
2016-03-25 17:46:26.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20160325T174626_20160325T174651_010529_00FA43_FB43,S1_GRD,1.4018,1,0,1,2.4661596817469214,4.530732323232314
2018-04-26 17:45:51.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20180426T174551_20180426T174616_010658_013743_0A77,S1_GRD,1.4003,1,0,1,2.4555937899926024,4.510292929292922
2016-03-31 05:52:43.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20160331T055243_20160331T055308_010609_00FCA0_A266,S1_GRD,1.3978,1,0,1,2.4379839704020676,4.476227272727264
2024-04-24 17:47:16.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240424T174716_20240424T174741_053579_068124_7EC7,S1_GRD,1.3973,1,0,1,2.4344620064839613,4.469414141414133
2022-04-11 17:47:04.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20220411T174704_20220411T174729_042729_05195C_1266,S1_GRD,1.3942,1,0,1,2.412625830191701,4.427172727272721
2023-04-24 05:53:03.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230424T055303_20230424T055328_048234_05CCC0_4414,S1_GRD,1.3931,1,0,1,2.4048775095718655,4.4121838383838305
2021-04-04 17:46:59.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210404T174659_20210404T174724_037304_046525_59AC,S1_GRD,1.3889,1,0,1,2.3752930126597693,4.354953535353528
2022-04-05 05:52:57.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20220405T055257_20220405T055322_042634_051622_4B0D,S1_GRD,1.3802,1,0,1,2.3140108404847135,4.236405050505044
2019-04-27 05:52:15.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20190427T055215_20190427T055240_015988_01E0CE_093F,S1_GRD,1.3659,1,0,1,2.2132826724268604,4.041549494949487
2021-04-28 17:47:00.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210428T174700_20210428T174725_037654_047144_011D,S1_GRD,1.3644,1,0,1,2.202716780672542,4.021110101010095
2021-05-04 17:46:10.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20210504T174610_20210504T174635_026758_03323D_9C7A,S1_GRD,1.3638,1,0,1,2.1984904239708127,4.012934343434335
2021-05-04 05:52:53.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210504T055253_20210504T055318_037734_047404_F063,S1_GRD,1.3577,1,0,1,2.155522464169911,3.9298141414141337
2021-04-17 17:38:00.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20210417T173800_20210417T173825_026510_032A4B_AD97,S1_GRD,1.3538,1,0,1,2.1280511456086786,3.876671717171709
2024-04-23 06:01:17.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240423T060117_20240423T060142_053557_068049_83A6,S1_GRD,1.3443,1,0,1,2.0611338311646525,3.7472222222222165
2023-03-25 17:47:10.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230325T174710_20230325T174735_047804_05BE4F_3E89,S1_GRD,1.3404,1,0,1,2.0336625126034202,3.694079797979792
2024-01-07 17:47:16.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240107T174716_20240107T174741_052004_0648CC_5350,S1_GRD,1.338,1,0,1,2.0167570857965087,3.6613767676767623
2017-12-03 05:52:35.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20171203T055235_20171203T055300_019534_021287_EF60,S1_GRD,1.3358,1,0,1,2.001260444556839,3.631398989898985
2024-04-12 17:47:14.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240412T174714_20240412T174739_053404_067A48_54DD,S1_GRD,1.3356,1,0,1,1.9998516589895952,3.6286737373737297
2024-01-31 17:47:15.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240131T174715_20240131T174740_052354_0654A4_2039,S1_GRD,1.3325,1,0,1,1.9780154826973344,3.586432323232317
2023-03-31 05:53:03.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230331T055303_20230331T055328_047884_05C0F4_406B,S1_GRD,1.3324,1,0,1,1.9773110899137132,3.585069696969691
2021-04-28 05:52:27.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20210428T055227_20210428T055252_026663_032F2D_8FF4,S1_GRD,1.3308,1,0,1,1.9660408053757714,3.56326767676767
2024-02-06 05:53:08.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20240206T055308_20240206T055333_052434_06574F_2386,S1_GRD,1.327,1,0,1,1.9392738795981606,3.511487878787872
2016-01-12 06:00:41.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20160112T060041_20160112T060106_009457_00DB67_2C1A,S1_GRD,0.8123,1,0,1,1.6862357777008672,3.5019494949494865
2019-02-03 17:37:48.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20190203T173748_20190203T173813_014785_01B942_BEDE,S1_GRD,0.8119,1,0,1,1.689053348835353,3.5073999999999925
2018-05-13 06:00:43.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20180513T060043_20180513T060108_021882_025CB7_2F1A,S1_GRD,0.8108,1,0,1,1.6968016694551877,3.522388888888881
2015-04-19 17:38:23.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20150419T173823_20150419T173848_005556_0071B5_E894,S1_GRD,0.8096,1,0,1,1.7052543828586435,3.538740404040396
2022-09-09 17:39:11.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20220909T173911_20220909T173936_044931_055DF9_4F25,S1_GRD,0.8085,1,0,1,1.7130027034784783,3.5537292929292845
2015-05-12 05:52:27.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20150512T055227_20150512T055252_005884_007943_BE4F,S1_GRD,0.8068,1,0,1,1.7249773808000413,3.5768939393939316
2023-07-30 17:39:13.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230730T173913_20230730T173938_049656_05F897_83B3,S1_GRD,0.8062,1,0,1,1.7292037375017688,3.585069696969688
2021-01-15 06:00:30.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20210115T060030_20210115T060055_025161_02FEEB_BAA9,S1_GRD,0.8043,1,0,1,1.7425872003905742,3.6109595959595877
2016-03-20 17:38:22.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20160320T173822_20160320T173847_010456_00F839_09FB,S1_GRD,0.8009,1,0,1,1.7665365550337002,3.657288888888881
2015-05-17 06:00:37.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20150517T060037_20150517T060102_005957_007AD3_188F,S1_GRD,0.7993,1,0,1,1.7778068395716413,3.6790909090909008
2019-12-12 17:37:56.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20191212T173756_20191212T173821_019335_024839_F55A,S1_GRD,0.7978,1,0,1,1.7883727313259616,3.6995303030302953
2015-08-05 17:38:28.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20150805T173828_20150805T173853_007131_009B9C_91BD,S1_GRD,0.7965,1,0,1,1.7975298375130389,3.7172444444444364
2015-06-17 05:52:30.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20150617T055230_20150617T055255_006409_008762_3FF7,S1_GRD,0.7962,1,0,1,1.7996430158639027,3.721332323232314
2018-08-25 17:38:45.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20180825T173845_20180825T173910_023406_028C06_8413,S1_GRD,0.7948,1,0,1,1.8095045148346018,3.7404090909090826
2017-09-16 05:52:10.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20170916T055210_20170916T055235_007413_00D150_D55F,S1_GRD,0.7908,1,0,1,1.8376802261794554,3.794914141414133
2023-07-06 17:39:12.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230706T173912_20230706T173937_049306_05EDCB_1C64,S1_GRD,0.7882,1,0,1,1.8559944385536098,3.8303424242424153
2020-05-16 17:37:56.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20200516T173756_20200516T173821_021610_029067_802D,S1_GRD,0.7861,1,0,1,1.870786687009658,3.8589575757575663
2018-08-25 17:38:45.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20180825T173845_20180825T173910_023406_028C06_2C8A,S1_GRD,0.7854,1,0,1,1.8757174364950073,3.868495959595951
2020-12-04 06:01:03.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20201204T060103_20201204T060128_035532_042784_E202,S1_GRD,0.7846,1,0,1,1.8813525787639782,3.879396969696961
2019-07-15 17:38:49.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20190715T173849_20190715T173914_028131_032D63_FFBD,S1_GRD,0.7844,1,0,1,1.8827613643312209,3.8821222222222134
2019-09-11 06:00:26.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20190911T060026_20190911T060051_017986_021DC9_0865,S1_GRD,0.7841,1,0,1,1.8848745426820845,3.886210101010092
2017-06-19 17:38:35.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20170619T173835_20170619T173900_017106_01C83B_544B,S1_GRD,0.7786,1,0,1,1.9236161457812586,3.961154545454537
2017-10-17 17:38:40.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20171017T173840_20171017T173905_018856_01FD94_7E57,S1_GRD,0.778,1,0,1,1.9278425024829862,3.9693303030302935
2017-09-15 06:00:44.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20170915T060044_20170915T060109_018382_01EF0B_0F5D,S1_GRD,0.7773,1,0,1,1.9327732519683358,3.9788686868686773
2020-08-20 17:38:01.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20200820T173801_20200820T173826_023010_02BAE9_C279,S1_GRD,0.7762,1,0,1,1.9405215725881704,3.9938575757575667
2015-06-23 17:46:30.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20150623T174630_20150623T174655_006504_008A18_8623,S1_GRD,0.7718,1,0,1,1.971514855067509,4.053813131313121
2018-03-20 06:00:10.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20180320T060010_20180320T060035_010111_0125AE_0A74,S1_GRD,0.7699,1,0,1,1.9848983179563144,4.07970303030302
2015-11-21 17:38:24.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20151121T173824_20151121T173849_008706_00C642_C4DA,S1_GRD,0.7665,1,0,1,2.0088476725994404,4.126032323232314
2015-03-25 05:52:28.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20150325T055228_20150325T055253_005184_0068AA_067F,S1_GRD,0.7631,1,0,1,2.032797027242566,4.172361616161607
2021-02-14 06:01:00.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20210214T060100_20210214T060125_036582_044C13_12BA,S1_GRD,0.7576,1,0,1,2.071538630341739,4.247306060606051
2017-02-23 06:00:57.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20170223T060057_20170223T060122_015407_019494_5C8F,S1_GRD,0.756,1,0,1,2.082808914879681,4.2691080808080715
2017-12-02 06:00:13.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20171202T060013_20171202T060038_008536_00F24D_441C,S1_GRD,0.7541,1,0,1,2.096192377768486,4.29499797979797
2015-06-10 06:00:39.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20150610T060039_20150610T060104_006307_008482_F44F,S1_GRD,0.7501,1,0,1,2.12436808911334,4.349503030303021
2016-05-31 17:38:26.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20160531T173826_20160531T173851_011506_0118C1_C957,S1_GRD,0.7499,1,0,1,2.1257768746805823,4.352228282828273
2023-06-24 17:39:11.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230624T173911_20230624T173936_049131_05E86A_D756,S1_GRD,0.748,1,0,1,2.139160337569388,4.378118181818172
2021-07-10 17:38:05.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20210710T173805_20210710T173830_027735_034F55_AF47,S1_GRD,0.7475,1,0,1,2.1426823014874943,4.384931313131303
2023-06-12 17:39:10.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230612T173910_20230612T173935_048956_05E319_4CA5,S1_GRD,0.7469,1,0,1,2.1469086581892225,4.39310707070706
2023-04-30 17:47:11.000000,1257,COPERNICUS-S1_GRD-S1A_IW_GRDH_1SDV_20230430T174711_20230430T174736_048329_05CFFC_F577,S1_GRD,0.7446,1,0,1,2.163109692212513,4.424447474747464
2021-09-20 17:38:09.000000,1257,COPERNICUS-S1_GRD-S1B_IW_GRDH_1SDV_20210920T173809_20210920T173834_028785_036F6C_0156,S1_GRD,0.7431,1,0,1,2.1736755839668334,4.444886868686859
